# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-ET-A25P-01A-11D-A16M-01	-0.100000	0.718000
TCGA-ET-A25R-01A-11D-A16M-01	-0.100000	0.100000
TCGA-ET-A2MX-01A-11D-A23L-01	-0.100000	0.100000
TCGA-ET-A2MY-01A-11D-A18E-01	-0.100000	0.100000
TCGA-ET-A2MZ-01A-12D-A19I-01	-0.100000	0.433000
TCGA-ET-A2N0-01A-11D-A18E-01	-0.100000	0.100000
TCGA-ET-A2N1-01A-11D-A18E-01	-0.100000	0.100000
TCGA-ET-A2N3-01B-21D-A23L-01	-0.100000	0.100000
TCGA-ET-A2N4-01A-12D-A19I-01	-0.892000	0.100000
TCGA-ET-A2N5-01A-11D-A18E-01	-0.100000	0.100000
TCGA-ET-A39I-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A39J-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A39K-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A39L-01A-12D-A19I-01	-0.222000	0.100000
TCGA-ET-A39M-01A-11D-A19I-01	-0.488000	0.100000
TCGA-ET-A39N-01A-11D-A19I-01	-0.352000	0.794000
TCGA-ET-A39O-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A39P-01A-21D-A19I-01	-0.100000	0.854000
TCGA-ET-A39R-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A39S-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A39T-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A3BN-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A3BO-01A-11D-A19I-01	-0.100000	0.100000
TCGA-ET-A3BP-01A-21D-A19I-01	-0.847000	0.100000
