# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-19-1787-01B-01D-0911-01	-0.100000	1.989000
TCGA-19-1789-01A-01D-0591-01	-1.051000	0.988000
TCGA-19-1791-01A-01D-0591-01	-1.072000	1.020000
TCGA-19-2619-01A-01D-0911-01	-1.122000	1.273000
TCGA-19-2620-01A-01D-0911-01	-0.911000	0.965000
TCGA-19-2621-01B-01D-0911-01	-1.393000	0.100000
TCGA-19-2623-01A-01D-0911-01	-0.915000	0.909000
TCGA-19-2624-01A-01D-0911-01	-1.140000	1.298000
TCGA-19-2625-01A-01D-0911-01	-0.878000	0.896000
TCGA-19-2629-01A-01D-0911-01	-0.941000	0.837000
TCGA-19-2631-01A-01D-1224-01	-0.958000	0.876000
TCGA-19-4065-01A-01D-2002-01	-0.470000	0.788000
TCGA-19-5947-01A-11D-1694-01	-0.665000	0.658000
