"var","hr","pval","hr_ci95"
"tnm_stageIV",11.9,"1.14e-03","2.7 to 53.2"
"TMB.cathigh",1.8,"9.42e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.50e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.58e-01","0.2 to 1.3"
"CASP8_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.6,"2.57e-01","0.7 to 3.7"
"gendermale",0.6,"1.54e-01","0.3 to 1.2"
"tnm_stageII",2.9,"1.71e-01","0.6 to 13.4"
"tnm_stageIII",4.7,"4.32e-02","1 to 21.2"
"tnm_stageIV",12,"1.13e-03","2.7 to 53.3"
"TMB.cathigh",1.8,"7.86e-02","0.9 to 3.6"
"PDL1.catmed",0.9,"7.01e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"2.06e-01","0.2 to 1.4"
"CTLA4_cna",0.8,"6.59e-01","0.4 to 1.8"
"age.cat>=65",1.6,"2.95e-01","0.7 to 3.7"
"gendermale",0.6,"1.41e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.98e-01","0.6 to 12.6"
"tnm_stageIII",4.7,"4.48e-02","1 to 21"
"tnm_stageIV",11.9,"1.14e-03","2.7 to 53.2"
"TMB.cathigh",1.8,"9.42e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.50e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.58e-01","0.2 to 1.3"
"DNER_cna",1.2,"5.85e-01","0.6 to 2.3"
"age.cat>=65",1.7,"2.21e-01","0.7 to 4"
"gendermale",0.6,"1.24e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.93e-01","0.6 to 12.7"
"tnm_stageIII",4.7,"4.47e-02","1 to 21"
"tnm_stageIV",12.1,"1.08e-03","2.7 to 54.1"
"TMB.cathigh",1.8,"9.76e-02","0.9 to 3.4"
"PDL1.catmed",0.9,"7.36e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"2.10e-01","0.2 to 1.4"
"DNER_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.6,"2.42e-01","0.7 to 3.8"
"gendermale",0.6,"1.54e-01","0.3 to 1.2"
"tnm_stageII",2.9,"1.74e-01","0.6 to 13.3"
"tnm_stageIII",4.7,"4.40e-02","1 to 21.1"
"tnm_stageIV",11.9,"1.16e-03","2.7 to 53"
"TMB.cathigh",1.8,"8.24e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.70e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.59e-01","0.2 to 1.3"
"PDCD1_cna",1.1,"7.40e-01","0.6 to 2.1"
"age.cat>=65",1.7,"2.40e-01","0.7 to 3.9"
"gendermale",0.6,"1.32e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.90e-01","0.6 to 12.8"
"tnm_stageIII",4.7,"4.35e-02","1 to 21.3"
"tnm_stageIV",12.1,"1.08e-03","2.7 to 54.2"
"TMB.cathigh",1.8,"1.00e-01","0.9 to 3.4"
"PDL1.catmed",0.9,"7.16e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"2.04e-01","0.2 to 1.4"
"SLC22A14_cna",0.5,"2.81e-02","0.2 to 0.9"
"age.cat>=65",1.8,"1.88e-01","0.8 to 4.1"
"gendermale",0.6,"2.15e-01","0.3 to 1.3"
"tnm_stageII",2.5,"2.47e-01","0.5 to 11.4"
"tnm_stageIII",4.4,"5.51e-02","1 to 19.6"
"tnm_stageIV",10.3,"2.23e-03","2.3 to 45.9"
"TMB.cathigh",1.8,"9.34e-02","0.9 to 3.4"
"PDL1.catmed",0.7,"3.72e-01","0.3 to 1.5"
"PDL1.cathigh",0.5,"1.21e-01","0.2 to 1.2"
"PIK3CA_cna",1,"9.73e-01","0.5 to 2.3"
"age.cat>=65",1.6,"2.67e-01","0.7 to 3.9"
"gendermale",0.6,"1.40e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.97e-01","0.6 to 12.6"
"tnm_stageIII",4.7,"4.50e-02","1 to 21"
"tnm_stageIV",11.9,"1.15e-03","2.7 to 53.1"
"TMB.cathigh",1.8,"9.75e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.72e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.73e-01","0.2 to 1.4"
"CXCL9_cna",1.2,"5.47e-01","0.7 to 2.1"
"age.cat>=65",1.6,"2.94e-01","0.7 to 3.7"
"gendermale",0.6,"1.22e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.88e-01","0.6 to 12.9"
"tnm_stageIII",4.7,"4.51e-02","1 to 20.9"
"tnm_stageIV",12.6,"9.81e-04","2.8 to 56.9"
"TMB.cathigh",1.7,"1.15e-01","0.9 to 3.4"
"PDL1.catmed",0.9,"7.96e-01","0.4 to 2"
"PDL1.cathigh",0.5,"1.91e-01","0.2 to 1.4"
"CXCL9_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.6,"2.61e-01","0.7 to 3.7"
"gendermale",0.6,"1.42e-01","0.3 to 1.2"
"tnm_stageII",2.7,"2.05e-01","0.6 to 12.4"
"tnm_stageIII",4.6,"4.69e-02","1 to 20.7"
"tnm_stageIV",11.7,"1.23e-03","2.6 to 52.3"
"TMB.cathigh",1.8,"9.46e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.72e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.73e-01","0.2 to 1.4"
"CXCL10_cna",1.2,"5.47e-01","0.7 to 2.1"
"age.cat>=65",1.6,"2.94e-01","0.7 to 3.7"
"gendermale",0.6,"1.22e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.88e-01","0.6 to 12.9"
"tnm_stageIII",4.7,"4.51e-02","1 to 20.9"
"tnm_stageIV",12.6,"9.81e-04","2.8 to 56.9"
"TMB.cathigh",1.7,"1.15e-01","0.9 to 3.4"
"PDL1.catmed",0.9,"7.96e-01","0.4 to 2"
"PDL1.cathigh",0.5,"1.91e-01","0.2 to 1.4"
"CXCL11_cna",1.2,"5.47e-01","0.7 to 2.1"
"age.cat>=65",1.6,"2.94e-01","0.7 to 3.7"
"gendermale",0.6,"1.22e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.88e-01","0.6 to 12.9"
"tnm_stageIII",4.7,"4.51e-02","1 to 20.9"
"tnm_stageIV",12.6,"9.81e-04","2.8 to 56.9"
"TMB.cathigh",1.7,"1.15e-01","0.9 to 3.4"
"PDL1.catmed",0.9,"7.96e-01","0.4 to 2"
"PDL1.cathigh",0.5,"1.91e-01","0.2 to 1.4"
"TET2_cna",1.2,"6.44e-01","0.6 to 2.1"
"age.cat>=65",1.6,"3.07e-01","0.7 to 3.7"
"gendermale",0.6,"1.32e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.94e-01","0.6 to 12.7"
"tnm_stageIII",4.7,"4.47e-02","1 to 21"
"tnm_stageIV",12.2,"1.07e-03","2.7 to 54.4"
"TMB.cathigh",1.7,"1.24e-01","0.9 to 3.4"
"PDL1.catmed",0.9,"7.47e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"1.82e-01","0.2 to 1.4"
"TET2_mut",2,"1.83e-02","1.1 to 3.5"
"age.cat>=65",1.6,"2.61e-01","0.7 to 3.7"
"gendermale",0.5,"9.08e-02","0.3 to 1.1"
"tnm_stageII",2.7,"2.07e-01","0.6 to 12.5"
"tnm_stageIII",5,"3.73e-02","1.1 to 22.5"
"tnm_stageIV",12.6,"9.20e-04","2.8 to 56.4"
"TMB.cathigh",1.7,"1.09e-01","0.9 to 3.4"
"PDL1.catmed",0.9,"6.79e-01","0.4 to 1.8"
"PDL1.cathigh",0.4,"1.11e-01","0.2 to 1.2"
"IL2_cna",1,"8.93e-01","0.5 to 1.7"
"age.cat>=65",1.6,"2.53e-01","0.7 to 3.8"
"gendermale",0.6,"1.45e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.97e-01","0.6 to 12.6"
"tnm_stageIII",4.7,"4.48e-02","1 to 21"
"tnm_stageIV",11.9,"1.19e-03","2.7 to 53"
"TMB.cathigh",1.8,"9.47e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.56e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.71e-01","0.2 to 1.4"
"IRF1_cna",1.1,"8.65e-01","0.6 to 1.9"
"age.cat>=65",1.6,"2.61e-01","0.7 to 3.7"
"gendermale",0.6,"1.38e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.98e-01","0.6 to 12.6"
"tnm_stageIII",4.6,"4.57e-02","1 to 20.9"
"tnm_stageIV",11.9,"1.17e-03","2.7 to 52.9"
"TMB.cathigh",1.8,"1.03e-01","0.9 to 3.5"
"PDL1.catmed",0.8,"6.50e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.70e-01","0.2 to 1.4"
"HAVCR2_cna",1,"9.44e-01","0.5 to 1.7"
"age.cat>=65",1.6,"2.57e-01","0.7 to 3.7"
"gendermale",0.6,"1.43e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.97e-01","0.6 to 12.6"
"tnm_stageIII",4.7,"4.45e-02","1 to 21"
"tnm_stageIV",12,"1.14e-03","2.7 to 53.3"
"TMB.cathigh",1.8,"9.66e-02","0.9 to 3.5"
"PDL1.catmed",0.9,"6.84e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"1.84e-01","0.2 to 1.4"
"HAVCR2_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.6,"2.56e-01","0.7 to 3.8"
"gendermale",0.6,"1.41e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.98e-01","0.6 to 12.6"
"tnm_stageIII",4.7,"4.50e-02","1 to 21"
"tnm_stageIV",11.9,"1.16e-03","2.7 to 53"
"TMB.cathigh",1.8,"9.57e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.69e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.73e-01","0.2 to 1.4"
"TAP1_cna",1.5,"1.75e-01","0.8 to 2.9"
"age.cat>=65",1.7,"1.97e-01","0.7 to 4"
"gendermale",0.5,"8.64e-02","0.3 to 1.1"
"tnm_stageII",3,"1.62e-01","0.6 to 13.9"
"tnm_stageIII",4.6,"4.62e-02","1 to 20.9"
"tnm_stageIV",13.2,"7.87e-04","2.9 to 59.8"
"TMB.cathigh",1.8,"9.70e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"5.70e-01","0.4 to 1.7"
"PDL1.cathigh",0.5,"2.20e-01","0.2 to 1.5"
"TAP1_mut",2.3,"1.47e-02","1.2 to 4.5"
"age.cat>=65",1.7,"2.02e-01","0.7 to 4.1"
"gendermale",0.5,"8.76e-02","0.3 to 1.1"
"tnm_stageII",3.6,"1.33e-01","0.7 to 18.9"
"tnm_stageIII",6.4,"2.94e-02","1.2 to 34.4"
"tnm_stageIV",16.4,"9.96e-04","3.1 to 86.9"
"TMB.cathigh",1.7,"1.35e-01","0.9 to 3.3"
"PDL1.catmed",0.8,"6.16e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.24e-01","0.2 to 1.2"
"IFNGR1_cna",1.1,"8.67e-01","0.6 to 2"
"age.cat>=65",1.6,"2.61e-01","0.7 to 3.7"
"gendermale",0.6,"1.38e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.99e-01","0.6 to 12.6"
"tnm_stageIII",4.6,"4.56e-02","1 to 20.9"
"tnm_stageIV",12,"1.13e-03","2.7 to 53.3"
"TMB.cathigh",1.8,"9.49e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.59e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.71e-01","0.2 to 1.4"
"MUC17_cna",1.4,"3.51e-01","0.7 to 2.7"
"age.cat>=65",1.6,"2.52e-01","0.7 to 3.8"
"gendermale",0.6,"1.50e-01","0.3 to 1.2"
"tnm_stageII",2.9,"1.75e-01","0.6 to 13.4"
"tnm_stageIII",4.5,"4.87e-02","1 to 20.4"
"tnm_stageIV",11.5,"1.37e-03","2.6 to 51.3"
"TMB.cathigh",1.8,"9.13e-02","0.9 to 3.5"
"PDL1.catmed",0.9,"7.88e-01","0.4 to 2"
"PDL1.cathigh",0.6,"2.83e-01","0.2 to 1.6"
"MUC17_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",1.7,"2.34e-01","0.7 to 3.8"
"gendermale",0.6,"1.26e-01","0.3 to 1.2"
"tnm_stageII",2.7,"2.02e-01","0.6 to 12.5"
"tnm_stageIII",5,"3.69e-02","1.1 to 22.3"
"tnm_stageIV",12,"1.10e-03","2.7 to 53.6"
"TMB.cathigh",1.8,"8.17e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.69e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"2.30e-01","0.2 to 1.5"
"MET_cna",1.4,"3.14e-01","0.7 to 2.5"
"age.cat>=65",1.6,"2.50e-01","0.7 to 3.8"
"gendermale",0.6,"1.14e-01","0.3 to 1.1"
"tnm_stageII",2.9,"1.74e-01","0.6 to 13.5"
"tnm_stageIII",4.6,"4.68e-02","1 to 20.7"
"tnm_stageIV",12.4,"9.95e-04","2.8 to 55.4"
"TMB.cathigh",1.9,"7.16e-02","0.9 to 3.7"
"PDL1.catmed",0.9,"7.34e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"2.15e-01","0.2 to 1.4"
"IDO1_cna",0.9,"5.89e-01","0.6 to 1.4"
"age.cat>=65",1.7,"2.21e-01","0.7 to 4"
"gendermale",0.6,"1.35e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.98e-01","0.6 to 12.6"
"tnm_stageIII",4.6,"4.64e-02","1 to 20.8"
"tnm_stageIV",11.9,"1.17e-03","2.7 to 52.8"
"TMB.cathigh",1.8,"8.51e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.75e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.67e-01","0.2 to 1.3"
"JAK2_cna",1.6,"8.01e-02","0.9 to 2.7"
"age.cat>=65",1.7,"2.16e-01","0.7 to 4"
"gendermale",0.6,"1.50e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.94e-01","0.6 to 12.7"
"tnm_stageIII",4.6,"4.63e-02","1 to 20.8"
"tnm_stageIV",14.3,"5.46e-04","3.2 to 64.4"
"TMB.cathigh",1.9,"5.86e-02","1 to 3.8"
"PDL1.catmed",0.8,"5.72e-01","0.4 to 1.7"
"PDL1.cathigh",0.5,"1.42e-01","0.2 to 1.3"
"JAK2_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.6,"2.95e-01","0.7 to 3.6"
"gendermale",0.6,"1.31e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.96e-01","0.6 to 12.7"
"tnm_stageIII",4.5,"4.93e-02","1 to 20.4"
"tnm_stageIV",11.6,"1.27e-03","2.6 to 51.8"
"TMB.cathigh",1.8,"8.73e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.40e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.65e-01","0.2 to 1.3"
"CD274_cna",1.6,"8.25e-02","0.9 to 2.7"
"age.cat>=65",1.7,"2.14e-01","0.7 to 4"
"gendermale",0.6,"1.50e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.95e-01","0.6 to 12.7"
"tnm_stageIII",4.6,"4.64e-02","1 to 20.8"
"tnm_stageIV",14.3,"5.49e-04","3.2 to 64.3"
"TMB.cathigh",1.9,"5.89e-02","1 to 3.8"
"PDL1.catmed",0.8,"5.71e-01","0.4 to 1.7"
"PDL1.cathigh",0.5,"1.41e-01","0.2 to 1.3"
"CD274_mut",0,"9.98e-01","0 to Inf"
"age.cat>=65",1.6,"2.57e-01","0.7 to 3.7"
"gendermale",0.6,"1.40e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.97e-01","0.6 to 12.6"
"tnm_stageIII",4.7,"4.46e-02","1 to 21"
"tnm_stageIV",11.9,"1.14e-03","2.7 to 53.2"
"TMB.cathigh",1.8,"9.56e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.69e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.73e-01","0.2 to 1.4"
"COL5A1_cna",1.5,"1.91e-01","0.8 to 2.6"
"age.cat>=65",1.7,"2.09e-01","0.7 to 4"
"gendermale",0.6,"2.27e-01","0.3 to 1.3"
"tnm_stageII",2.4,"2.66e-01","0.5 to 11.2"
"tnm_stageIII",4.1,"6.84e-02","0.9 to 18.6"
"tnm_stageIV",12.1,"1.08e-03","2.7 to 53.7"
"TMB.cathigh",1.8,"8.04e-02","0.9 to 3.6"
"PDL1.catmed",0.8,"6.09e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"2.03e-01","0.2 to 1.4"
"COL5A1_mut",3,"5.17e-02","1 to 9"
"age.cat>=65",1.6,"2.66e-01","0.7 to 3.7"
"gendermale",0.6,"1.09e-01","0.3 to 1.1"
"tnm_stageII",2.5,"2.35e-01","0.5 to 11.9"
"tnm_stageIII",4.7,"4.27e-02","1.1 to 21.3"
"tnm_stageIV",12,"1.12e-03","2.7 to 53.4"
"TMB.cathigh",1.7,"1.09e-01","0.9 to 3.4"
"PDL1.catmed",0.8,"6.65e-01","0.4 to 1.8"
"PDL1.cathigh",0.4,"1.19e-01","0.2 to 1.2"
"ARID5B_cna",1.6,"2.12e-01","0.8 to 3.2"
"age.cat>=65",1.7,"2.15e-01","0.7 to 4"
"gendermale",0.6,"9.70e-02","0.3 to 1.1"
"tnm_stageII",2.6,"2.16e-01","0.6 to 12.2"
"tnm_stageIII",4.5,"4.99e-02","1 to 20.4"
"tnm_stageIV",12.4,"1.00e-03","2.8 to 55.4"
"TMB.cathigh",1.7,"1.21e-01","0.9 to 3.4"
"PDL1.catmed",1,"9.05e-01","0.4 to 2.1"
"PDL1.cathigh",0.5,"1.65e-01","0.2 to 1.3"
"ARID5B_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.6,"2.51e-01","0.7 to 3.8"
"gendermale",0.6,"1.35e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.90e-01","0.6 to 12.8"
"tnm_stageIII",4.7,"4.51e-02","1 to 20.9"
"tnm_stageIV",12,"1.13e-03","2.7 to 53.2"
"TMB.cathigh",1.8,"9.34e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.71e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.85e-01","0.2 to 1.4"
"OVOL1_cna",1.4,"2.67e-01","0.8 to 2.7"
"age.cat>=65",1.7,"2.24e-01","0.7 to 3.9"
"gendermale",0.5,"7.85e-02","0.2 to 1.1"
"tnm_stageII",2.5,"2.36e-01","0.5 to 11.8"
"tnm_stageIII",4.3,"5.75e-02","1 to 19.6"
"tnm_stageIV",12.2,"1.08e-03","2.7 to 54.9"
"TMB.cathigh",1.8,"9.92e-02","0.9 to 3.5"
"PDL1.catmed",0.9,"7.78e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"1.45e-01","0.2 to 1.3"
"LAG3_cna",1.2,"4.48e-01","0.7 to 2.2"
"age.cat>=65",1.5,"3.27e-01","0.7 to 3.6"
"gendermale",0.6,"1.87e-01","0.3 to 1.3"
"tnm_stageII",2.7,"2.12e-01","0.6 to 12.3"
"tnm_stageIII",4.8,"4.24e-02","1.1 to 21.4"
"tnm_stageIV",12.2,"1.03e-03","2.7 to 54.5"
"TMB.cathigh",1.8,"8.91e-02","0.9 to 3.5"
"PDL1.catmed",0.9,"7.54e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"2.04e-01","0.2 to 1.4"
"ARID2_cna",1.5,"2.19e-01","0.8 to 2.6"
"age.cat>=65",1.4,"4.01e-01","0.6 to 3.4"
"gendermale",0.6,"1.78e-01","0.3 to 1.2"
"tnm_stageII",2.6,"2.22e-01","0.6 to 12"
"tnm_stageIII",4.8,"4.13e-02","1.1 to 21.7"
"tnm_stageIV",12.4,"1.00e-03","2.8 to 55.2"
"TMB.cathigh",1.8,"7.95e-02","0.9 to 3.6"
"PDL1.catmed",0.9,"7.78e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"1.88e-01","0.2 to 1.4"
"ARID2_mut",2,"3.58e-02","1 to 4"
"age.cat>=65",1.7,"2.25e-01","0.7 to 3.9"
"gendermale",0.6,"1.26e-01","0.3 to 1.2"
"tnm_stageII",3.2,"1.58e-01","0.6 to 15.6"
"tnm_stageIII",5.9,"3.13e-02","1.2 to 29.6"
"tnm_stageIV",14.7,"9.45e-04","3 to 72.7"
"TMB.cathigh",1.7,"1.31e-01","0.9 to 3.3"
"PDL1.catmed",0.8,"6.29e-01","0.4 to 1.8"
"PDL1.cathigh",0.4,"1.17e-01","0.2 to 1.2"
"IFNG_cna",1.5,"1.56e-01","0.8 to 2.8"
"age.cat>=65",1.4,"4.13e-01","0.6 to 3.4"
"gendermale",0.6,"1.80e-01","0.3 to 1.2"
"tnm_stageII",2.5,"2.38e-01","0.5 to 11.7"
"tnm_stageIII",4.6,"4.65e-02","1 to 20.8"
"tnm_stageIV",11.9,"1.18e-03","2.7 to 53.5"
"TMB.cathigh",1.8,"7.73e-02","0.9 to 3.7"
"PDL1.catmed",0.9,"8.00e-01","0.4 to 2"
"PDL1.cathigh",0.5,"2.08e-01","0.2 to 1.4"
"TCP11L2_cna",1.6,"1.38e-01","0.9 to 2.8"
"age.cat>=65",1.4,"4.37e-01","0.6 to 3.3"
"gendermale",0.6,"2.14e-01","0.3 to 1.3"
"tnm_stageII",2.6,"2.21e-01","0.6 to 12"
"tnm_stageIII",4.6,"4.58e-02","1 to 20.9"
"tnm_stageIV",12.4,"1.01e-03","2.8 to 55.3"
"TMB.cathigh",1.9,"7.36e-02","0.9 to 3.7"
"PDL1.catmed",0.9,"7.70e-01","0.4 to 1.9"
"PDL1.cathigh",0.5,"2.26e-01","0.2 to 1.5"
"TCP11L2_mut",0,"9.98e-01","0 to Inf"
"age.cat>=65",1.6,"2.55e-01","0.7 to 3.8"
"gendermale",0.6,"1.39e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.96e-01","0.6 to 12.7"
"tnm_stageIII",4.7,"4.47e-02","1 to 21"
"tnm_stageIV",11.9,"1.14e-03","2.7 to 53.1"
"TMB.cathigh",1.8,"9.52e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.65e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.71e-01","0.2 to 1.4"
"B2M_cna",1.2,"4.01e-01","0.7 to 2.1"
"age.cat>=65",1.6,"2.69e-01","0.7 to 3.7"
"gendermale",0.6,"1.98e-01","0.3 to 1.3"
"tnm_stageII",2.6,"2.21e-01","0.6 to 12.1"
"tnm_stageIII",4.6,"4.55e-02","1 to 20.8"
"tnm_stageIV",11.9,"1.17e-03","2.7 to 52.9"
"TMB.cathigh",1.7,"1.29e-01","0.9 to 3.3"
"PDL1.catmed",0.9,"6.83e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.99e-01","0.2 to 1.4"
"B2M_mut",1,"9.79e-01","0.5 to 2.1"
"age.cat>=65",1.6,"2.56e-01","0.7 to 3.7"
"gendermale",0.6,"1.40e-01","0.3 to 1.2"
"tnm_stageII",2.7,"1.98e-01","0.6 to 12.8"
"tnm_stageIII",4.7,"4.46e-02","1 to 21"
"tnm_stageIV",11.9,"1.14e-03","2.7 to 53.2"
"TMB.cathigh",1.8,"9.70e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.69e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.73e-01","0.2 to 1.4"
"TP53_cna",1.4,"2.32e-01","0.8 to 2.6"
"age.cat>=65",1.6,"2.78e-01","0.7 to 3.7"
"gendermale",0.6,"1.22e-01","0.3 to 1.2"
"tnm_stageII",2.6,"2.18e-01","0.6 to 12.2"
"tnm_stageIII",4.9,"3.94e-02","1.1 to 22"
"tnm_stageIV",12.8,"8.76e-04","2.9 to 57.7"
"TMB.cathigh",1.7,"1.24e-01","0.9 to 3.3"
"PDL1.catmed",0.9,"7.05e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.40e-01","0.2 to 1.3"
"TP53_mut",0.6,"1.10e-01","0.4 to 1.1"
"age.cat>=65",1.5,"3.45e-01","0.6 to 3.5"
"gendermale",0.7,"2.28e-01","0.3 to 1.3"
"tnm_stageII",2.4,"2.75e-01","0.5 to 11"
"tnm_stageIII",4.4,"5.36e-02","1 to 19.9"
"tnm_stageIV",12.4,"9.48e-04","2.8 to 55.4"
"TMB.cathigh",2,"4.91e-02","1 to 4.1"
"PDL1.catmed",0.8,"6.09e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.74e-01","0.2 to 1.4"
"TMEM88_cna",1.4,"2.39e-01","0.8 to 2.6"
"age.cat>=65",1.6,"2.79e-01","0.7 to 3.7"
"gendermale",0.6,"1.22e-01","0.3 to 1.2"
"tnm_stageII",2.6,"2.18e-01","0.6 to 12.1"
"tnm_stageIII",4.9,"3.95e-02","1.1 to 22"
"tnm_stageIV",12.8,"8.78e-04","2.9 to 57.7"
"TMB.cathigh",1.7,"1.23e-01","0.9 to 3.3"
"PDL1.catmed",0.9,"7.04e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.40e-01","0.2 to 1.3"
"MYOCD_cna",1.3,"4.26e-01","0.7 to 2.4"
"age.cat>=65",1.6,"2.75e-01","0.7 to 3.7"
"gendermale",0.6,"1.31e-01","0.3 to 1.2"
"tnm_stageII",2.6,"2.16e-01","0.6 to 12.2"
"tnm_stageIII",4.8,"4.24e-02","1.1 to 21.4"
"tnm_stageIV",12.5,"9.90e-04","2.8 to 55.8"
"TMB.cathigh",1.7,"1.12e-01","0.9 to 3.4"
"PDL1.catmed",0.9,"6.85e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.51e-01","0.2 to 1.3"
"MYOCD_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.6,"2.53e-01","0.7 to 3.8"
"gendermale",0.6,"1.38e-01","0.3 to 1.2"
"tnm_stageII",2.6,"2.14e-01","0.6 to 12.1"
"tnm_stageIII",4.5,"5.03e-02","1 to 20.2"
"tnm_stageIV",11.5,"1.36e-03","2.6 to 51"
"TMB.cathigh",1.8,"9.39e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.75e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.72e-01","0.2 to 1.4"
"NCOR1_cna",1.4,"2.51e-01","0.8 to 2.6"
"age.cat>=65",1.6,"2.98e-01","0.7 to 3.6"
"gendermale",0.6,"1.24e-01","0.3 to 1.2"
"tnm_stageII",2.5,"2.33e-01","0.5 to 11.8"
"tnm_stageIII",4.8,"4.24e-02","1.1 to 21.4"
"tnm_stageIV",12.7,"9.16e-04","2.8 to 57"
"TMB.cathigh",1.8,"1.03e-01","0.9 to 3.4"
"PDL1.catmed",0.9,"6.96e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.46e-01","0.2 to 1.3"
"NCOR1_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.6,"2.53e-01","0.7 to 3.8"
"gendermale",0.6,"1.32e-01","0.3 to 1.2"
"tnm_stageII",2.8,"1.86e-01","0.6 to 12.9"
"tnm_stageIII",4.7,"4.52e-02","1 to 20.9"
"tnm_stageIV",12,"1.12e-03","2.7 to 53.4"
"TMB.cathigh",1.8,"9.14e-02","0.9 to 3.5"
"PDL1.catmed",0.8,"6.70e-01","0.4 to 1.8"
"PDL1.cathigh",0.5,"1.93e-01","0.2 to 1.4"
"NF1_cna",1.2,"5.14e-01","0.7 to 1.9"
"age.cat>=65",1.6,"2.48e-01","0.7 to 3.8"
"gendermale",0.6,"1.17e-01","0.3 to 1.2"
